Country Name,Country Code,Year,Population,organization_name,region,income_group,total_gdp,total_gdp_million,gdp_variation
South Asia,SAS,1973,764174968.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,104513553254.388,104513.553254388,3.88177507637629
Sub-Saharan Africa (excluding high income),SSA,1973,314704612.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,109266387063.657,109266.387063657,4.33022635465557
Sub-Saharan Africa,SSF,1973,314761504.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,109301136624.562,109301.136624562,4.33322887062624
Small states,SST,1973,18024903.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,7302095094.69612,7302.09509469612,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,1973,1189353305.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,195191354552.288,195191.354552288,8.26092182386478
Europe & Central Asia (IDA & IBRD countries),TEC,1973,362249658.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,0.0,0.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1973,294409011.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,273409881166.732,273409.881166732,8.12810733141036
Middle East & North Africa (IDA & IBRD countries),TMN,1973,137511232.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,75408162974.0959,75408.1629740959,5.28271496975017
South Asia (IDA & IBRD),TSA,1973,764174968.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,104513553254.388,104513.553254388,3.88177507637629
Sub-Saharan Africa (IDA & IBRD countries),TSS,1973,314761504.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,109301136624.562,109301.136624562,4.33322887062626
Upper middle income,UMC,1973,1469116410.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,568082088699.44,568082.0886994399,7.75382516846355
World,WLD,1973,3912984371.0,MUNDO,NO DATA,AGREGADOS,4687590908817.54,4687590.90881754,6.40315720479809
Kosovo,XKX,1973,1308000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,1974,135952270.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,152188729571.964,152188.72957196398,10.4802368097487
Central Europe and the Baltics,CEB,1974,101939916.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,0.0,0.0,0.0
Channel Islands,CHI,1974,125680.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,0.0,0.0,0.0
Caribbean small states,CSS,1974,5130797.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,2187691182.9013,2187.6911829013,-6.01397972731009
East Asia & Pacific (excluding high income),EAP,1974,1231494202.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,221436006090.228,221436.006090228,3.93211536236051
Early-demographic dividend,EAR,1974,1374824941.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,632426283024.04,632426.28302404,6.88538720389744
East Asia & Pacific,EAS,1974,1416257332.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,867035721570.467,867035.721570467,1.01403579690123
Europe & Central Asia (excluding high income),ECA,1974,306887355.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,0.0,0.0,0.0
Europe & Central Asia,ECS,1974,761029417.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,1986167093576.95,1986167.09357695,2.23016054332386
Euro area,EMU,1974,294399217.0,ZONA DEL EURO,NO DATA,AGREGADOS,1301008237302.25,1301008.23730225,3.28719261803498
European Union,EUU,1974,395949381.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,1455911634933.27,1455911.63493327,3.19962595308722
Fragile and conflict affected situations,FCS,1974,333463168.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,154500501370.34,154500.50137034,11.0101846750684
High income,HIC,1974,908856696.0,INGRESO ALTO,NO DATA,AGREGADOS,4375301454639.46,4375301.45463946,1.16559502051368
Heavily indebted poor countries (HIPC),HPC,1974,230970270.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,64029660440.5424,64029.66044054239,5.20746743873757
IBRD only,IBD,1974,2589035943.0,SÓLO BIRF,NO DATA,AGREGADOS,1185685043150.48,1185685.04315048,5.77091578652687
IDA & IBRD total,IBT,1974,3129647875.0,BIRF Y LA AIF,NO DATA,AGREGADOS,1332402598450.94,1332402.59845094,5.97729930717486
IDA total,IDA,1974,540611932.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,144041104261.125,144041.104261125,7.32578106186044
IDA blend,IDB,1974,172867304.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,49733438009.3777,49733.4380093777,8.47003337384231
IDA only,IDX,1974,367744628.0,SÓLO AIF,NO DATA,AGREGADOS,95310883144.4322,95310.8831444322,6.16000318427754
Latin America & Caribbean (excluding high income),LAC,1974,281923578.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,317536664286.828,317536.664286828,6.64486711590963
Latin America & Caribbean,LCN,1974,314508488.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,379198908310.797,379198.908310797,6.23830850167073
Least developed countries: UN classification,LDC,1974,337046102.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,77945457923.0151,77945.4579230151,5.69781318061808
Low income,LIC,1974,198658737.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,46086997825.544,46086.997825544,5.84281878202985
Lower middle income,LMC,1974,1369387911.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,246364487150.384,246364.487150384,4.84451481596122
Low & middle income,LMY,1974,3066813686.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,1020411291623.38,1020411.29162338,6.02609255201543
Late-demographic dividend,LTE,1974,1457475769.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,670611977652.113,670611.9776521131,5.0066724638754
Middle East & North Africa,MEA,1974,154509840.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,211138104647.519,211138.104647519,8.93029105559377
Middle income,MIC,1974,2868154949.0, INGRESO MEDIANO,NO DATA,AGREGADOS,977448751517.101,977448.751517101,6.0313191054358
Middle East & North Africa (excluding high income),MNA,1974,141099598.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,117982629922.861,117982.629922861,7.81068594642352
North America,NAC,1974,236715369.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,1706504788139.06,1706504.78813906,-0.21783820855407
OECD members,OED,1974,961564535.0,MIEMBROS OCDE,NO DATA,AGREGADOS,4193651537342.29,4193651.53734229,1.10619960699844
Other small states,OSS,1974,11968057.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,0.0,0.0,0.0
Pre-demographic dividend,PRE,1974,266195192.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,93638562241.5408,93638.5622415408,8.402716832088
Pacific island small states,PSS,1974,1253371.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,1027747649.55854,1027.74764955854,3.08075609710019
Post-demographic dividend,PST,1974,871928836.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,4076749538170.3,4076749.5381703,0.920991618978746
South Asia,SAS,1974,781966557.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,126550864082.649,126550.864082649,2.47967505940989
Sub-Saharan Africa (excluding high income),SSA,1974,323442396.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,138628808050.282,138628.808050282,7.57472354385102
Sub-Saharan Africa,SSF,1974,323500333.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,138668997099.52,138668.99709952,7.57055680647582
Small states,SST,1974,18352225.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,11481090182.2474,11481.0901822474,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,1974,1215519592.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,221211419616.343,221211.419616343,3.93044855430669
Europe & Central Asia (IDA & IBRD countries),TEC,1974,366086343.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,0.0,0.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1974,301475452.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,357600312166.609,357600.312166609,6.51346110805129
Middle East & North Africa (IDA & IBRD countries),TMN,1974,141099598.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,116891467961.475,116891.467961475,7.81068594642352
South Asia (IDA & IBRD),TSA,1974,781966557.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,126550864082.649,126550.864082649,2.47967505940989
Sub-Saharan Africa (IDA & IBRD countries),TSS,1974,323500333.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,138668997099.52,138668.99709952,7.57055680647585
Upper middle income,UMC,1974,1498767038.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,730831878784.041,730831.878784041,6.37043862962861
World,WLD,1974,3988487336.0,MUNDO,NO DATA,AGREGADOS,5418369997022.54,5418369.99702254,1.92673969357284
Kosovo,XKX,1974,1339000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,1975,140040580.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,168158579107.572,168158.579107572,0.0009316324552202
Central Europe and the Baltics,CEB,1975,102860571.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,0.0,0.0,0.0
Channel Islands,CHI,1975,126420.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,0.0,0.0,0.0
Caribbean small states,CSS,1975,5189174.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,2397842651.9493,2397.8426519493,-3.35488145673857
East Asia & Pacific (excluding high income),EAP,1975,1255581230.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,248514352822.298,248514.352822298,6.70799876309979
Early-demographic dividend,EAR,1975,1408534717.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,677078900559.927,677078.900559927,2.90707718736117
East Asia & Pacific,EAS,1975,1442992143.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,948871294496.705,948871.2944967048,3.54100939707669
Europe & Central Asia (excluding high income),ECA,1975,310138194.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,0.0,0.0,0.0
Europe & Central Asia,ECS,1975,766625562.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,2318870760466.38,2318870.76046638,-0.830745578419794
Euro area,EMU,1975,295923529.0,ZONA DEL EURO,NO DATA,AGREGADOS,1507218903134.97,1507218.90313497,-0.805896695898369
European Union,EUU,1975,398316579.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,1694087991210.28,1694087.99121028,-0.614735133549232
Fragile and conflict affected situations,FCS,1975,341348073.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,169458804941.041,169458.804941041,-0.106098334882091
High income,HIC,1975,917253488.0,INGRESO ALTO,NO DATA,AGREGADOS,4880922395903.04,4880922.39590304,-0.150836897303435
Heavily indebted poor countries (HIPC),HPC,1975,237195030.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,72125062328.6641,72125.06232866409,2.02285628679032
IBRD only,IBD,1975,2641036429.0,SÓLO BIRF,NO DATA,AGREGADOS,1280667013404.81,1280667.01340481,4.66045489979831
IDA & IBRD total,IBT,1975,3195675150.0,BIRF Y LA AIF,NO DATA,AGREGADOS,1455854224777.36,1455854.2247773602,3.97666246440997
IDA total,IDA,1975,554638721.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,169571323313.94,169571.32331394,-0.426417338709669
IDA blend,IDB,1975,177892039.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,57184749902.2639,57184.7499022639,-1.94945569821297
IDA only,IDX,1975,376746682.0,SÓLO AIF,NO DATA,AGREGADOS,113722968322.957,113722.968322957,1.15903687164112
Latin America & Caribbean (excluding high income),LAC,1975,288629183.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,342491540708.287,342491.540708287,4.23545988671574
Latin America & Caribbean,LCN,1975,321883714.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,397745002329.407,397745.00232940697,3.58457762499857
Least developed countries: UN classification,LDC,1975,345142878.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,93834520021.8669,93834.52002186688,0.442749434980257
Low income,LIC,1975,203792529.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,53368246402.6429,53368.2464026429,2.52297556974408
Lower middle income,LMC,1975,1402176498.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,269878726934.515,269878.726934515,3.50177132287573
Low & middle income,LMY,1975,3132064028.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,1128387358601.99,1128387.35860199,4.24353727576022
Late-demographic dividend,LTE,1975,1482809855.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,740754947104.843,740754.947104843,4.30035082219018
Middle East & North Africa,MEA,1975,158917282.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,230572328994.114,230572.328994114,-0.0601204975043856
Middle income,MIC,1975,2928271499.0, INGRESO MEDIANO,NO DATA,AGREGADOS,1078949608324.68,1078949.60832468,4.2925165748439
Middle East & North Africa (excluding high income),MNA,1975,144855662.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,134483691861.41,134483.69186141,3.00074772942149
North America,NAC,1975,239169275.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,1859668757176.56,1859668.75717656,-0.0537261787407601
OECD members,OED,1975,971664215.0,MIEMBROS OCDE,NO DATA,AGREGADOS,4698904978050.6,4698904.9780506,0.109176859001465
Other small states,OSS,1975,12219420.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,8546159821.91885,8546.159821918849,0.0
Pre-demographic dividend,PRE,1975,273877853.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,106654595628.318,106654.595628318,-0.393321554976993
Pacific island small states,PSS,1975,1279519.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,1136928461.97446,1136.92846197446,0.417527115768209
Post-demographic dividend,PST,1975,878890622.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,4567853452754.59,4567853.45275459,-0.063724119127798
South Asia,SAS,1975,800335570.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,135367221096.065,135367.221096065,6.87806599249558
Sub-Saharan Africa (excluding high income),SSA,1975,332524189.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,152205988931.713,152205.988931713,-0.267946966921244
Sub-Saharan Africa,SSF,1975,332583481.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,152250584953.468,152250.58495346797,-0.265791404203441
Small states,SST,1975,18688113.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,12127638714.9341,12127.6387149341,-1.51055391353103
East Asia & Pacific (IDA & IBRD countries),TEA,1975,1239283626.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,248261597366.513,248261.59736651304,6.70405360321458
Europe & Central Asia (IDA & IBRD countries),TEC,1975,369959058.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,0.0,0.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,308657753.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,373955173807.342,373955.173807342,3.63862275238725
Middle East & North Africa (IDA & IBRD countries),TMN,1975,144855662.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,133239919883.434,133239.919883434,3.00074772942149
South Asia (IDA & IBRD),TSA,1975,800335570.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,135367221096.065,135367.221096065,6.87806599249558
Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,332583481.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,152250584953.468,152250.58495346797,-0.265791404203455
Upper middle income,UMC,1975,1526095001.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,808817699010.246,808817.699010246,4.51522417799784
World,WLD,1975,4062507027.0,MUNDO,NO DATA,AGREGADOS,6033156160029.93,6033156.16002993,0.564638437853816
Kosovo,XKX,1975,1369000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,1976,144453278.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,209993347714.026,209993.347714026,14.3129164190685
Central Europe and the Baltics,CEB,1976,103776068.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,0.0,0.0,0.0
Channel Islands,CHI,1976,126908.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,0.0,0.0,0.0
Caribbean small states,CSS,1976,5246547.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,2458775081.47749,2458.77508147749,4.80921237691719
East Asia & Pacific (excluding high income),EAP,1976,1277799717.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,252685466658.846,252685.466658846,2.78702949645844
Early-demographic dividend,EAR,1976,1442862522.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,739715112895.126,739715.112895126,6.97820450533007
East Asia & Pacific,EAS,1976,1467572978.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,1043717545493.49,1043717.54549349,4.18463315478593
Europe & Central Asia (excluding high income),ECA,1976,313549230.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,0.0,0.0,0.0
Europe & Central Asia,ECS,1976,772129341.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,2411462167204.36,2411462.16720436,4.41299854420556
Euro area,EMU,1976,297251532.0,ZONA DEL EURO,NO DATA,AGREGADOS,1573328258218.38,1573328.25821838,5.03550435728206
European Union,EUU,1976,400473497.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,1775134721744.61,1775134.72174461,4.88473889324035
Fragile and conflict affected situations,FCS,1976,349514957.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,201267535149.39,201267.53514939,9.05193886596088
High income,HIC,1976,925062260.0,INGRESO ALTO,NO DATA,AGREGADOS,5316245894819.46,5316245.89481946,4.97018545540564
Heavily indebted poor countries (HIPC),HPC,1976,243590882.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,77321795803.3043,77321.79580330431,3.85804028911882
IBRD only,IBD,1976,2691929607.0,SÓLO BIRF,NO DATA,AGREGADOS,1390219407425.86,1390219.4074258602,6.295143628349
IDA & IBRD total,IBT,1976,3261263509.0,BIRF Y LA AIF,NO DATA,AGREGADOS,1572104349343.84,1572104.34934384,6.19022771332212
IDA total,IDA,1976,569333902.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,177171103680.832,177171.103680832,5.48815566520182
IDA blend,IDB,1976,183221937.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,68819772739.0905,68819.7727390905,6.35671445236714
IDA only,IDX,1976,386111965.0,SÓLO AIF,NO DATA,AGREGADOS,108796414513.787,108796.414513787,4.63143690748595
Latin America & Caribbean (excluding high income),LAC,1976,295415940.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,372929953703.589,372929.953703589,5.50244689017532
Latin America & Caribbean,LCN,1976,329348136.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,436198464311.505,436198.464311505,5.43563296384771
Least developed countries: UN classification,LDC,1976,353588445.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,86437474053.7585,86437.4740537585,3.86866189268677
Low income,LIC,1976,209068338.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,56273157666.9535,56273.1576669535,3.14554186299065
Lower middle income,LMC,1976,1435819972.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,285347735224.408,285347.73522440804,5.48384241026507
Low & middle income,LMY,1976,3196797795.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,1214423491606.56,1214423.49160656,6.23911127284111
Late-demographic dividend,LTE,1976,1506611986.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,798865984540.068,798865.984540068,6.64029929449899
Middle East & North Africa,MEA,1976,163532333.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,287241386902.311,287241.386902311,14.3077197405563
Middle income,MIC,1976,2987729457.0, INGRESO MEDIANO,NO DATA,AGREGADOS,1162149586372.17,1162149.58637217,6.32554934185141
Middle East & North Africa (excluding high income),MNA,1976,148781943.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,166626716555.512,166626.716555512,16.2521687799933
North America,NAC,1976,241538008.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,2081069912576.07,2081069.91257607,5.43353972208619
OECD members,OED,1976,981155050.0,MIEMBROS OCDE,NO DATA,AGREGADOS,5092321541915.27,5092321.54191527,4.73262445824001
Other small states,OSS,1976,12475005.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,10292284351.1198,10292.2843511198,18.9302770856188
Pre-demographic dividend,PRE,1976,282049633.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,124685783270.415,124685.783270415,6.95042475267516
Pacific island small states,PSS,1976,1306023.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,1137538860.09831,1137.53886009831,1.00539280399303
Post-demographic dividend,PST,1976,885145869.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,4955908599987.45,4955908.59998745,4.7454506909998
South Asia,SAS,1976,819292532.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,131873606964.226,131873.606964226,2.60697203090503
Sub-Saharan Africa (excluding high income),SSA,1976,341958433.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,164661395938.678,164661.395938678,5.17106857824756
Sub-Saharan Africa,SSF,1976,342018937.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,164707058357.447,164707.05835744698,5.17825723634195
Small states,SST,1976,19027575.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,13904030976.2975,13904.0309762975,13.6029353890253
East Asia & Pacific (IDA & IBRD countries),TEA,1976,1261221802.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,252429548365.503,252429.548365503,2.78333351786581
